Filename,Class,Width,Height,Format
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\Q246DIQWNZOU.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\Q3PCW3FARF39.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\Q87QDA0S1M5H.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\Q9P5O73JDQ2N.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\QB3ZAAVHY55M.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\QCKWGEBDE0TT.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\QCWPZXID2R2G.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\QJH1HX8WCEO8.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\QJTDBC5DSRZ7.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\QKD4ND5UECYT.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\QOHGS7DM98K2.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\QQRPCHI9QIXI.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\QTV2RGEYTBT5.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\QV0PJ7VPJ3WW.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\QVEBN35ZRWNS.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\QYJSIEAH6D3B.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\R303YF0N6IUX.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\R51QYIVKOC5Z.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\REGTNX2BQIQH.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\RG8B82BM1H03.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\RHCESLLGER5T.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\RJ99ZFMQAGAZ.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\RKZZDRORVY8T.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\RPLCTZJH2K2C.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\RPYDEJWBZGPS.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\RSBMUVM167K6.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\RUMWPKYBZL8X.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\RVM14OKOLF8U.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\RXO8TTJN4X9P.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\RXOMDHFJYEOZ.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\S0R7LV0OXCGH.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\S11NVCVT2DCY.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\S27SB1HWN1PQ.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\S2CTZPVXXYR7.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\S49O7PDEUDIM.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\S7MUCGJIGMA7.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\S9NLTEAD2W1G.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\S9NRKHKR8KYD.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\SAT3Z9PYBRFX.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\SBM33XNFP124.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\SLZSLPYNVHVL.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\SON643A3GA4Z.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\ST0ONB47TDBB.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\SWH7A1NQZ2KL.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\T038A8L2DG9H.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\T26C4VYUEJQV.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\T45WHK4DXN1N.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\T4XTX246SHE4.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\T83WPEY3UHSC.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\T9GRYKBH29LM.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\THYQTVDTJR5P.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\TKG84VT309YH.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\TKXL6MSECPVN.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\TMBKWWE2YBB2.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\TMSVN2G65324.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\TQEJ54XDX12G.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\TQRY18OAC7NL.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\TSDBZ3Z9E7BY.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\TTP8KR9PXMNL.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\TV7AVN0GBQ2K.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\U4TVNWOIRFIO.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\U54NMO97ULF4.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\U5EYU1ABITCN.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\U5NU02RZBAPF.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\UBW3HSLZNNOW.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\UCP50Z2MA3KW.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\UDHNRO7LLJHA.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\UH1Y7RU8L0G3.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\UHDS31UZTLZL.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\UHMAHI0N50GZ.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\UHZREIPUWI4O.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\UJ7VQGQP6FHX.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\UNWAELMXJAT6.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\UPKGXRRQNQN2.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\URX0KH3SRTG9.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\UUU2UOVIXWAY.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\V1RNS5YA1MJU.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\V4PCWEQP6NFY.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\V7ORRL1BP67F.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\V9W0RVBCFDX2.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\VB0OBDKXLPQV.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\VFEKY81X3I0Z.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\VG45BPZQF4LV.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\VG6NVHYTM68I.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\VL7Q2I28HAB7.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\VN90BAWHY490.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\VQ74E902YTHQ.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\VZO8F2SH9O0A.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\W1BEGYN22R49.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\W1K7LU8SF56X.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\W2VS03GPE2JM.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\W7I6QDCTA48S.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\W93BNINIMU0X.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\W9XUFYD9511C.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\WB8O79LY27C8.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\WBSN61OEZT0N.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\WBWG35G6OUO6.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\WG01UOZZIMHF.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\WHWWOO84K4IG.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\WI5QFIB3PVX7.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\WIDCNZUACDX7.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\WIQ0SPGOMXQC.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\WKUB4BBUMZEX.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\WNJM14QA508C.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\WQS5PI6EYNPG.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\WS12Y6MVQX99.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\WXYBMZW6DB2K.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\WYA86A518JN9.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\WZARFB74A9OT.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\WZZTMYVYT6IY.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\X1TCOPN2GU11.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\X4WPZLTQRAXP.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\X818R2GXSPMW.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\XBY0QTV8UN6B.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\XDYZWR7EP07J.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\XEPLQZE5HV0F.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\XO7XC282QVVV.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\XRKX9YHA1ZQA.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\XUMZB0JVPDJ5.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\XWKLJ73QF3Z7.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\XXN5XHYL7OVP.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\XZRO16S7ISSW.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\Y0XVVHACG0LB.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\Y6SNRMT051Y7.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\Y8FTFDV37TK2.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\Y9OQ7GCFTA26.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\Y9TMLSP5AP1K.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\YG23MU7MKMOE.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\YJTZ3EF78CEY.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\YL3XV553Y5D6.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\YQQFDYA9JQ28.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\YURL9ARBWD2V.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\YWRM89GUS261.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\YWW664XTC2SP.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\YXT8QNJZL97E.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\Z620GOX77ZAO.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\Z838YHZYWCRW.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\Z98FSQ551UF1.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\ZBJM36NKUMT8.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\ZCGV30Y8SHZB.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\ZDEKOE8S28O7.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\ZE6QEUUPQ00C.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\ZGF01B0R0KVV.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\ZK3OUVUQ4CKR.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\ZLKXH7J9JEE4.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\ZMFP5W20I7PG.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\ZPRX00DGS7JI.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\ZR1GFC5N8J9W.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\ZSJ8A7Y3U9EZ.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\ZSZY5UIAKQ34.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\ZVOAT81HCSYB.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food shrimp\03UWF6M1FLKW.jpg,fish sea_food shrimp,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food shrimp\07IDHIZ755F0.jpg,fish sea_food shrimp,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food shrimp\0BQMWHAJQY3I.jpg,fish sea_food shrimp,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food shrimp\0D12108M3GQA.jpg,fish sea_food shrimp,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food shrimp\0FDINZK2N2P3.jpg,fish sea_food shrimp,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food shrimp\0FRFVNGLS80K.jpg,fish sea_food shrimp,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food shrimp\0H6NHV054X9B.jpg,fish sea_food shrimp,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food shrimp\0JM3R2QX41JW.jpg,fish sea_food shrimp,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food shrimp\0R6ASU5Y1MGD.jpg,fish sea_food shrimp,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food shrimp\0RXA9T7WF8SL.jpg,fish sea_food shrimp,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food shrimp\0S0BDL2U3DNR.jpg,fish sea_food shrimp,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food shrimp\0V6QL88JLKV0.jpg,fish sea_food shrimp,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food shrimp\119RKD8VKO9B.jpg,fish sea_food shrimp,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food shrimp\13C4UJKPGDD7.jpg,fish sea_food shrimp,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food shrimp\19X05MUC1X6B.jpg,fish sea_food shrimp,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food shrimp\1BWXV3KQVNLG.jpg,fish sea_food shrimp,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food shrimp\1C1QRGY4A47U.jpg,fish sea_food shrimp,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food shrimp\1C25CLAS9UZD.jpg,fish sea_food shrimp,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food shrimp\1C6YWAM37J8H.jpg,fish sea_food shrimp,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food shrimp\1C9IAX1Q7X4F.jpg,fish sea_food shrimp,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food shrimp\1DD4FZBJIT96.jpg,fish sea_food shrimp,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food shrimp\1ETF1GM5EGW3.jpg,fish sea_food shrimp,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food shrimp\1FSD61S27663.jpg,fish sea_food shrimp,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food shrimp\1K8XMPCAMN8L.jpg,fish sea_food shrimp,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food shrimp\1M12RBBHRQYH.jpg,fish sea_food shrimp,256,256,JPEG
